,time,avg_packet_len,packet_count,cpu_usage,mem_usage,bandwidth_calc,bandwidth,bandwidth_limit
0,2020-12-08 16:16:59.425188,950,357,0.0,2.0055040701895903,339150,456256,0
1,2020-12-08 16:17:00.509342,890,408,38.7,2.0055040701895903,363120,411912,0
2,2020-12-08 16:17:01.510319,972,921,61.9,2.0055040701895903,895212,1068260,0
3,2020-12-08 16:17:02.557399,980,964,50.6,2.0055040701895903,944720,977501,0
4,2020-12-08 16:17:03.645670,928,876,53.3,2.0055040701895903,812928,766229,0
5,2020-12-08 16:17:04.673517,870,502,40.9,2.0055040701895903,436740,400512,0
6,2020-12-08 16:17:05.761388,712,236,28.5,2.0055040701895903,168032,116429,0
7,2020-12-08 16:17:06.813526,611,179,28.5,2.0055040701895903,109369,159812,0
8,2020-12-08 16:17:07.869310,809,329,38.8,2.0055040701895903,266161,261544,0
9,2020-12-08 16:17:08.929395,777,307,34.9,2.0055040701895903,238539,212039,0
10,2020-12-08 16:17:09.981327,508,161,26.6,2.0055040701895903,81788,75063,0
11,2020-12-08 16:17:11.037377,270,110,22.7,2.0055040701895903,29700,31750,0
12,2020-12-08 16:17:12.061421,280,125,24.4,2.0055040701895903,35000,46101,0
13,2020-12-08 16:17:13.061478,900,487,37.0,2.0055040701895903,438300,683582,0
14,2020-12-08 16:17:14.062090,990,988,45.0,2.00711544630968,978120,963138,0
15,2020-12-08 16:17:15.062687,948,854,54.0,2.00711544630968,809592,920305,0
16,2020-12-08 16:17:16.063542,928,931,54.0,2.00711544630968,863968,911645,0
17,2020-12-08 16:17:17.063588,1013,1029,54.0,2.00711544630968,1042377,1195319,0
18,2020-12-08 16:17:18.081816,871,615,42.2,2.0106800056056358,535665,218157,0
19,2020-12-08 16:17:19.165326,258,119,26.8,2.0106800056056358,30702,33722,0
20,2020-12-08 16:17:20.193487,281,121,24.3,2.0106800056056358,34001,54184,0
21,2020-12-08 16:17:21.193354,956,739,40.0,2.012291381725725,706484,950166,0
22,2020-12-08 16:17:22.193420,945,883,64.0,2.012291381725725,834435,775142,0
23,2020-12-08 16:17:23.193562,911,688,42.0,2.012291381725725,626768,540307,0
24,2020-12-08 16:17:24.365358,735,263,35.8,2.012291381725725,193305,240078,0
25,2020-12-08 16:17:25.389519,568,202,26.4,2.012291381725725,114736,80584,0
26,2020-12-08 16:17:26.413345,319,144,22.5,2.012291381725725,45936,36082,0
27,2020-12-08 16:17:27.485327,190,178,21.5,2.012291381725725,33820,34396,0
28,2020-12-08 16:17:28.509448,391,149,22.5,2.012291381725725,58259,161583,0
29,2020-12-08 16:17:29.533646,870,537,39.1,2.012291381725725,467190,526699,0
30,2020-12-08 16:17:30.561684,895,463,38.9,2.012291381725725,414385,406587,0
31,2020-12-08 16:17:31.681475,763,358,34.8,2.012291381725725,273154,221795,0
32,2020-12-08 16:17:32.765499,772,329,33.2,2.012291381725725,253988,389420,0
33,2020-12-08 16:17:33.857557,888,714,41.2,2.012291381725725,634032,664552,0
34,2020-12-08 16:17:34.909499,890,705,40.9,2.012291381725725,627450,635023,0
35,2020-12-08 16:17:35.965513,841,502,43.6,2.011973989459647,422182,336152,0
36,2020-12-08 16:17:37.085435,628,218,31.3,2.011973989459647,136904,111454,0
37,2020-12-08 16:17:38.141276,374,144,22.7,2.011973989459647,53856,54353,0
38,2020-12-08 16:17:39.169470,744,292,28.2,2.011973989459647,217248,274997,0
39,2020-12-08 16:17:40.253405,808,322,35.1,2.011973989459647,260176,309513,0
40,2020-12-08 16:17:41.277678,643,197,30.3,2.011973989459647,126671,72035,0
41,2020-12-08 16:17:42.301416,279,138,23.4,2.011973989459647,38502,36102,0
42,2020-12-08 16:17:43.389351,270,115,25.7,2.011973989459647,31050,33936,0
43,2020-12-08 16:17:44.445769,427,130,29.3,2.011973989459647,55510,274628,0
44,2020-12-08 16:17:45.501380,869,493,33.2,2.011973989459647,428417,275244,0
45,2020-12-08 16:17:46.525491,730,263,31.2,2.011973989459647,191990,359912,0
46,2020-12-08 16:17:47.581382,849,515,39.8,2.011973989459647,437235,348643,0
47,2020-12-08 16:17:48.609504,857,418,37.9,2.011973989459647,358226,441692,0
48,2020-12-08 16:17:49.697508,875,722,50.6,2.011973989459647,631750,649336,0
49,2020-12-08 16:17:50.785515,871,607,49.6,2.011973989459647,528697,464686,0
50,2020-12-08 16:17:51.869278,778,313,32.3,2.011973989459647,243514,262747,0
51,2020-12-08 16:17:52.925549,837,408,37.9,2.011973989459647,341496,372068,0
52,2020-12-08 16:17:53.985250,795,377,33.0,2.011973989459647,299715,320689,0
53,2020-12-08 16:17:55.069256,814,451,38.7,2.011973989459647,367114,351246,0
54,2020-12-08 16:17:56.093374,747,259,33.2,2.011973989459647,193473,210448,0
55,2020-12-08 16:17:57.153309,797,396,43.4,2.011973989459647,315612,356441,0
56,2020-12-08 16:17:58.236800,784,371,35.1,2.011973989459647,290864,369355,0
57,2020-12-08 16:17:59.297657,900,675,40.5,2.011973989459647,607500,643374,0
58,2020-12-08 16:18:00.381344,887,713,41.5,2.011973989459647,632431,657403,0
59,2020-12-08 16:18:01.473633,894,689,41.2,2.011973989459647,615966,664770,0
60,2020-12-08 16:18:02.557402,881,738,41.5,2.011973989459647,650178,653567,0
61,2020-12-08 16:18:03.585521,910,650,40.9,2.011973989459647,591500,621607,0
62,2020-12-08 16:18:04.637318,896,686,35.2,2.011973989459647,614656,634975,0
63,2020-12-08 16:18:05.697511,874,679,61.3,2.105433804424839,593446,641710,0
64,2020-12-08 16:18:06.749621,896,706,54.2,2.0120228190390437,632576,634699,0
65,2020-12-08 16:18:07.777605,902,655,49.6,2.0120228190390437,590810,632538,0
66,2020-12-08 16:18:08.861882,705,356,42.4,2.0123646260948203,250980,166382,0
67,2020-12-08 16:18:09.884602,644,210,26.4,2.0123646260948203,135240,110334,0
68,2020-12-08 16:18:10.940728,577,171,28.4,2.0123646260948203,98667,326030,0
69,2020-12-08 16:18:11.969558,892,553,42.8,2.0123646260948203,493276,360984,0
70,2020-12-08 16:18:13.021395,843,478,39.0,2.0123646260948203,402954,384392,0
71,2020-12-08 16:18:14.077365,648,200,26.5,2.0123646260948203,129600,106134,0
72,2020-12-08 16:18:15.137791,805,341,33.0,2.0123646260948203,274505,401882,0
73,2020-12-08 16:18:16.189523,856,508,34.2,2.0123646260948203,434848,430140,0
74,2020-12-08 16:18:17.217291,871,460,31.1,2.0123646260948203,400660,422822,0
75,2020-12-08 16:18:18.301449,824,511,45.2,2.1058244410600118,421064,356725,0
76,2020-12-08 16:18:19.325462,784,325,37.1,2.0124134556742166,254800,351837,0
77,2020-12-08 16:18:20.353535,837,481,41.8,2.0124134556742166,402597,416828,0
78,2020-12-08 16:18:21.437496,870,477,31.4,2.0124134556742166,414990,452208,0
79,2020-12-08 16:18:22.465344,862,480,26.3,2.0124134556742166,413760,423075,0
80,2020-12-08 16:18:23.553500,842,512,32.2,2.0124134556742166,431104,448747,0
81,2020-12-08 16:18:24.637534,864,493,30.4,2.0124134556742166,425952,445342,0
82,2020-12-08 16:18:25.693500,861,479,36.9,2.105873270639409,412419,364137,0
83,2020-12-08 16:18:26.749247,409,150,26.5,2.0124622852536134,61350,36581,0
84,2020-12-08 16:18:27.809475,506,174,23.6,2.0124622852536134,88044,96901,0
85,2020-12-08 16:18:28.893474,254,142,22.1,2.0124622852536134,36068,39817,0
86,2020-12-08 16:18:29.921486,281,113,21.4,2.0124622852536134,31753,30070,0
87,2020-12-08 16:18:30.973365,237,122,23.8,2.0124622852536134,28914,30900,0
88,2020-12-08 16:18:32.029354,249,112,21.8,2.0124622852536134,27888,30018,0
89,2020-12-08 16:18:33.085402,250,110,21.8,2.0124622852536134,27500,30858,0
90,2020-12-08 16:18:34.173548,240,117,23.9,2.0124622852536134,28080,30450,0
91,2020-12-08 16:18:35.197281,248,112,21.5,2.0124622852536134,27776,29822,0
92,2020-12-08 16:18:36.285431,242,115,21.1,2.0124622852536134,27830,45728,0
93,2020-12-08 16:18:37.309534,624,178,25.4,2.0124622852536134,111072,113142,0
94,2020-12-08 16:18:38.365298,502,158,24.6,2.0124622852536134,79316,84857,0
95,2020-12-08 16:18:39.389489,502,158,24.4,2.0124622852536134,79316,85813,0
