,time,avg_packet_len,packet_count,cpu_usage,mem_usage
0,2020-11-27 00:21:46.008810,270,27,0.0,4.896199123458722
1,2020-11-27 00:21:47.030397,261,59,4.9,4.896199123458722
2,2020-11-27 00:21:48.055899,255,61,5.8,4.896199123458722
3,2020-11-27 00:21:49.078725,269,58,4.9,4.896199123458722
4,2020-11-27 00:21:50.104874,271,60,5.9,4.896199123458722
5,2020-11-27 00:21:51.126700,270,59,4.9,4.896199123458722
6,2020-11-27 00:21:52.147091,270,58,5.9,4.896199123458722
7,2020-11-27 00:21:53.170670,249,65,5.9,4.896199123458722
8,2020-11-27 00:21:54.201498,278,55,5.8,4.896199123458722
9,2020-11-27 00:21:55.218657,272,58,6.9,4.896199123458722
10,2020-11-27 00:21:56.245292,274,56,4.9,4.896199123458722
11,2020-11-27 00:21:57.266533,259,62,5.9,4.896199123458722
12,2020-11-27 00:21:58.318990,263,60,5.7,4.896199123458722
13,2020-11-27 00:21:59.342171,271,56,5.9,4.896199123458722
14,2020-11-27 00:22:00.366582,279,57,4.9,4.896199123458722
15,2020-11-27 00:22:01.391873,263,60,5.9,4.896199123458722
16,2020-11-27 00:22:02.485796,267,62,7.3,4.896199123458722
17,2020-11-27 00:22:03.599019,291,61,4.5,4.896199123458722
18,2020-11-27 00:22:04.691035,278,63,5.5,4.896199123458722
19,2020-11-27 00:22:05.747145,247,69,18.9,4.896199123458722
20,2020-11-27 00:22:06.766525,250,61,5.9,4.896199123458722
21,2020-11-27 00:22:07.794722,265,64,5.8,4.896199123458722
22,2020-11-27 00:22:08.814839,280,59,4.9,4.896199123458722
23,2020-11-27 00:22:09.838405,269,57,5.9,4.896199123458722
24,2020-11-27 00:22:10.862515,282,57,5.9,4.896199123458722
25,2020-11-27 00:22:11.886832,262,66,5.9,4.896199123458722
26,2020-11-27 00:22:12.912213,274,59,6.8,4.896199123458722
27,2020-11-27 00:22:14.036491,282,61,4.5,4.896199123458722
28,2020-11-27 00:22:15.118366,286,63,5.5,4.896199123458722
29,2020-11-27 00:22:16.143968,278,58,4.9,4.896199123458722
30,2020-11-27 00:22:17.166948,273,61,5.9,4.896199123458722
31,2020-11-27 00:22:18.190114,272,62,5.9,4.896199123458722
32,2020-11-27 00:22:19.214609,261,63,5.9,4.896199123458722
33,2020-11-27 00:22:20.239858,274,59,5.9,4.896199123458722
34,2020-11-27 00:22:21.266854,254,65,5.8,4.896199123458722
35,2020-11-27 00:22:22.287144,270,56,5.9,4.896199123458722
36,2020-11-27 00:22:23.310488,258,60,4.9,4.896199123458722
37,2020-11-27 00:22:24.338820,242,64,5.8,4.896199123458722
38,2020-11-27 00:22:25.360574,261,59,4.9,4.896199123458722
39,2020-11-27 00:22:26.382433,229,64,5.9,4.896199123458722
40,2020-11-27 00:22:27.406175,263,60,4.9,4.896199123458722
41,2020-11-27 00:22:28.433411,226,69,5.8,4.896199123458722
42,2020-11-27 00:22:29.459999,289,57,5.8,4.896199123458722
43,2020-11-27 00:22:30.478753,281,58,5.9,4.896199123458722
44,2020-11-27 00:22:31.538811,260,70,5.7,4.896199123458722
45,2020-11-27 00:22:32.590980,292,58,5.7,4.896199123458722
46,2020-11-27 00:22:33.648035,283,58,4.7,4.896199123458722
47,2020-11-27 00:22:34.706204,277,61,5.7,4.896199123458722
48,2020-11-27 00:22:35.795845,264,64,5.5,4.896199123458722
49,2020-11-27 00:22:36.824445,293,58,4.9,4.896199123458722
50,2020-11-27 00:22:37.938699,273,62,7.2,4.896199123458722
51,2020-11-27 00:22:39.023623,269,63,5.5,4.896199123458722
52,2020-11-27 00:22:40.080344,276,60,4.7,4.896199123458722
