,time,avg_packet_len,packet_count,cpu_usage,mem_usage
0,2020-11-26 23:27:11.505916,181,1,0.0,4.887946910437365
1,2020-11-26 23:27:12.622409,360,109,6.3,4.887946910437365
2,2020-11-26 23:27:13.652729,375,91,5.8,4.887946910437365
3,2020-11-26 23:27:14.681687,351,97,6.8,4.887946910437365
4,2020-11-26 23:27:15.726719,406,99,7.7,4.887946910437365
5,2020-11-26 23:27:16.758422,334,92,4.8,4.887946910437365
6,2020-11-26 23:27:17.806462,377,98,5.7,4.887946910437365
7,2020-11-26 23:27:18.838796,347,95,6.8,4.887946910437365
8,2020-11-26 23:27:19.892676,354,99,6.7,4.887946910437365
9,2020-11-26 23:27:20.914555,390,93,6.8,4.887946910437365
10,2020-11-26 23:27:21.998524,339,107,5.5,4.887946910437365
11,2020-11-26 23:27:23.026457,347,101,6.8,4.887946910437365
12,2020-11-26 23:27:24.110495,380,97,6.5,4.887946910437365
13,2020-11-26 23:27:25.138955,339,95,7.8,4.887946910437365
14,2020-11-26 23:27:26.226469,420,101,4.6,4.887946910437365
15,2020-11-26 23:27:27.279589,377,98,6.6,4.887946910437365
16,2020-11-26 23:27:28.302577,359,89,6.8,4.887946910437365
17,2020-11-26 23:27:29.366481,358,93,5.6,4.887946910437365
18,2020-11-26 23:27:30.450680,374,102,7.4,4.887946910437365
19,2020-11-26 23:27:31.474709,344,102,6.8,4.887946910437365
20,2020-11-26 23:27:32.531913,380,93,6.6,4.887946910437365
21,2020-11-26 23:27:33.552654,334,96,5.9,4.887946910437365
22,2020-11-26 23:27:34.616526,363,90,5.6,4.887946910437365
23,2020-11-26 23:27:35.698306,385,108,7.4,4.887946910437365
24,2020-11-26 23:27:36.754231,327,92,5.7,4.887946910437365
25,2020-11-26 23:27:37.870578,371,98,7.2,4.887946910437365
26,2020-11-26 23:27:38.930143,330,95,5.7,4.887946910437365
27,2020-11-26 23:27:39.954931,361,94,7.8,4.887946910437365
28,2020-11-26 23:27:41.012450,422,98,7.6,4.887946910437365
29,2020-11-26 23:27:42.067086,343,93,4.7,4.887946910437365
30,2020-11-26 23:27:43.089568,367,88,8.8,4.887946910437365
