,time,avg_packet_len,packet_count,cpu_usage,mem_usage,bandwidth_calc,bandwidth,bandwidth_limit
64,2020-12-08 17:35:35.229476,205,112,8.8,2.2097582008057857,22960,20549,0
65,2020-12-08 17:35:36.253446,199,93,4.9,2.2097582008057857,18507,17224,0
66,2020-12-08 17:35:37.277321,199,98,6.8,2.2097582008057857,19502,17925,0
67,2020-12-08 17:35:38.301486,126,83,4.9,2.2097582008057857,10458,12903,0
68,2020-12-08 17:35:39.325561,216,77,2.9,2.2097582008057857,16632,16790,0
69,2020-12-08 17:35:40.349363,210,87,5.9,2.2097582008057857,18270,17644,0
70,2020-12-08 17:35:41.373358,195,81,4.9,2.2097582008057857,15795,14053,0
71,2020-12-08 17:35:42.397539,177,90,3.9,2.2097582008057857,15930,17797,0
72,2020-12-08 17:35:43.421370,207,87,3.9,2.2097582008057857,18009,17209,0
73,2020-12-08 17:35:44.445416,191,98,4.9,2.2097582008057857,18718,17486,0
74,2020-12-08 17:35:45.469363,211,80,4.9,2.2097582008057857,16880,16840,0
75,2020-12-08 17:35:46.493358,204,91,6.8,2.2097582008057857,18564,17946,0
76,2020-12-08 17:35:47.517491,220,74,2.9,2.2097582008057857,16280,16270,0
77,2020-12-08 17:35:48.541620,240,70,4.9,2.2097582008057857,16800,17625,0
78,2020-12-08 17:35:49.565480,192,113,2.9,2.2097582008057857,21696,18726,0
79,2020-12-08 17:35:50.589397,216,79,4.9,2.2097582008057857,17064,16872,0
80,2020-12-08 17:35:51.613478,225,73,2.9,2.2097582008057857,16425,15821,0
81,2020-12-08 17:35:52.637379,214,78,4.9,2.2097582008057857,16692,17160,0
82,2020-12-08 17:35:53.661376,242,67,3.9,2.2097582008057857,16214,15992,0
83,2020-12-08 17:35:54.685510,219,79,3.9,2.2097582008057857,17301,17475,0
84,2020-12-08 17:35:55.709493,229,73,3.9,2.2097582008057857,16717,15792,0
85,2020-12-08 17:35:56.765502,212,79,3.8,2.2097582008057857,16748,17426,0
86,2020-12-08 17:35:57.825430,245,69,4.7,2.2097582008057857,16905,16453,0
87,2020-12-08 17:35:58.877406,202,85,4.8,2.2097582008057857,17170,17365,0
88,2020-12-08 17:35:59.901440,244,69,3.9,2.2097582008057857,16836,16425,0
89,2020-12-08 17:36:00.925446,190,98,3.9,2.209831445174881,18620,17730,0
90,2020-12-08 17:36:01.949366,204,94,4.9,2.209831445174881,19176,15817,0
91,2020-12-08 17:36:02.973404,175,88,2.9,2.209831445174881,15400,16753,0
92,2020-12-08 17:36:03.997400,262,58,3.9,2.209831445174881,15196,14462,0
93,2020-12-08 17:36:05.025436,183,95,4.9,2.209831445174881,17385,16489,0
94,2020-12-08 17:36:06.109437,216,77,3.7,2.209831445174881,16632,18926,0
95,2020-12-08 17:36:07.133472,188,111,5.9,2.2111986733979867,20868,17997,0
96,2020-12-08 17:36:08.157455,261,59,3.9,2.2111986733979867,15399,16357,0
