,time,avg_packet_len,packet_count,cpu_usage,mem_usage
0,2020-11-27 00:10:48.318798,392,31,0.0,4.895613167504543
1,2020-11-27 00:10:49.359104,360,62,6.7,4.895613167504543
2,2020-11-27 00:10:50.383280,384,58,5.9,4.895613167504543
3,2020-11-27 00:10:51.413750,364,63,5.8,4.895613167504543
4,2020-11-27 00:10:52.431010,344,65,5.9,4.895613167504543
5,2020-11-27 00:10:53.486445,355,61,5.7,4.895613167504543
6,2020-11-27 00:10:54.543574,360,63,5.7,4.895613167504543
7,2020-11-27 00:10:55.571156,360,62,5.8,4.895613167504543
8,2020-11-27 00:10:56.599570,308,75,6.8,4.895613167504543
9,2020-11-27 00:10:57.614287,370,61,5.9,4.895613167504543
10,2020-11-27 00:10:58.638535,339,63,6.8,4.895613167504543
11,2020-11-27 00:10:59.727750,381,61,4.6,4.895613167504543
12,2020-11-27 00:11:00.816351,324,74,6.4,4.895613167504543
13,2020-11-27 00:11:01.875349,361,65,5.7,4.895613167504543
14,2020-11-27 00:11:02.927754,366,64,5.7,4.895613167504543
15,2020-11-27 00:11:03.954754,394,63,6.8,4.895613167504543
16,2020-11-27 00:11:05.006389,371,65,5.7,4.895613167504543
17,2020-11-27 00:11:06.069821,370,64,7.5,4.895613167504543
18,2020-11-27 00:11:07.093735,377,60,4.9,4.895613167504543
19,2020-11-27 00:11:08.143176,356,65,5.7,4.895613167504543
20,2020-11-27 00:11:09.166763,399,63,4.9,4.895613167504543
21,2020-11-27 00:11:10.222376,384,62,6.6,4.895613167504543
22,2020-11-27 00:11:11.246566,349,65,5.9,4.895613167504543
23,2020-11-27 00:11:12.270904,316,71,6.8,4.895613167504543
24,2020-11-27 00:11:13.300934,311,72,6.8,4.895613167504543
25,2020-11-27 00:11:14.320390,331,69,5.9,4.895613167504543
26,2020-11-27 00:11:15.348271,358,62,6.8,4.895613167504543
27,2020-11-27 00:11:16.373207,316,71,5.9,4.895613167504543
28,2020-11-27 00:11:17.391651,426,60,5.9,4.895613167504543
29,2020-11-27 00:11:18.419193,418,60,7.8,4.895613167504543
30,2020-11-27 00:11:19.474113,391,63,5.7,4.895613167504543
31,2020-11-27 00:11:20.559134,354,68,6.5,4.895613167504543
32,2020-11-27 00:11:21.589446,361,64,6.8,4.895613167504543
33,2020-11-27 00:11:22.606546,346,66,5.9,4.895613167504543
34,2020-11-27 00:11:23.630926,360,66,7.8,4.895613167504543
35,2020-11-27 00:11:24.661904,391,59,5.8,4.895613167504543
36,2020-11-27 00:11:25.679232,314,73,6.9,4.895613167504543
37,2020-11-27 00:11:26.739939,345,65,6.6,4.895613167504543
38,2020-11-27 00:11:27.792726,366,66,5.7,4.895613167504543
39,2020-11-27 00:11:28.911819,350,68,6.3,4.895613167504543
40,2020-11-27 00:11:29.971081,345,74,6.6,4.896174708627298
41,2020-11-27 00:11:31.033323,199,85,7.5,4.896174708627298
42,2020-11-27 00:11:32.078613,254,65,5.7,4.896174708627298
43,2020-11-27 00:11:33.138458,275,57,6.6,4.896174708627298
44,2020-11-27 00:11:34.194984,270,59,5.7,4.896174708627298
45,2020-11-27 00:11:35.249651,254,64,6.7,4.896174708627298
46,2020-11-27 00:11:36.275849,268,57,4.9,4.896174708627298
47,2020-11-27 00:11:37.336722,267,56,5.7,4.896174708627298
48,2020-11-27 00:11:38.414840,263,67,6.5,4.896174708627298
49,2020-11-27 00:11:39.442324,249,66,7.8,4.896174708627298
50,2020-11-27 00:11:40.530444,270,60,4.6,4.896174708627298
51,2020-11-27 00:11:41.615336,261,64,5.5,4.896174708627298
52,2020-11-27 00:11:42.706964,261,66,6.4,4.896174708627298
53,2020-11-27 00:11:43.826664,242,73,5.4,4.896174708627298
54,2020-11-27 00:11:44.943209,274,62,8.1,4.896174708627298
55,2020-11-27 00:11:45.998363,266,60,5.7,4.896174708627298
56,2020-11-27 00:11:47.091529,260,67,5.5,4.896174708627298
57,2020-11-27 00:11:48.215432,261,65,6.2,4.896174708627298
58,2020-11-27 00:11:49.231326,262,61,5.9,4.896174708627298
59,2020-11-27 00:11:50.254658,270,57,5.9,4.896174708627298
60,2020-11-27 00:11:51.278754,255,66,5.9,4.896174708627298
61,2020-11-27 00:11:52.302660,262,57,4.9,4.896174708627298
62,2020-11-27 00:11:53.358836,245,68,6.6,4.896174708627298
63,2020-11-27 00:11:54.388177,275,57,5.8,4.896174708627298
64,2020-11-27 00:11:55.539891,268,63,5.2,4.896174708627298
65,2020-11-27 00:11:56.627984,273,64,5.5,4.896174708627298
66,2020-11-27 00:11:57.710737,270,62,5.5,4.896174708627298
67,2020-11-27 00:11:58.798627,274,62,5.5,4.896174708627298
68,2020-11-27 00:11:59.826288,270,57,5.8,4.896174708627298
69,2020-11-27 00:12:00.945838,250,52,6.3,4.896174708627298
70,2020-11-27 00:12:01.970377,255,59,4.9,4.896174708627298
71,2020-11-27 00:12:03.026503,277,57,5.7,4.896174708627298
72,2020-11-27 00:12:04.147273,256,65,5.4,4.896174708627298
73,2020-11-27 00:12:05.168571,274,60,4.9,4.896174708627298
74,2020-11-27 00:12:06.191081,281,58,5.9,4.896174708627298
75,2020-11-27 00:12:07.217137,278,55,5.8,4.896174708627298
76,2020-11-27 00:12:08.240593,259,64,5.9,4.896174708627298
77,2020-11-27 00:12:09.268099,260,63,5.8,4.896174708627298
78,2020-11-27 00:12:10.295026,268,57,4.9,4.896174708627298
79,2020-11-27 00:12:11.316466,266,59,4.9,4.896174708627298
80,2020-11-27 00:12:12.339593,260,61,5.9,4.896174708627298
81,2020-11-27 00:12:13.360385,268,57,5.9,4.896174708627298
82,2020-11-27 00:12:14.387133,272,56,4.9,4.896174708627298
83,2020-11-27 00:12:15.442820,273,58,5.7,4.896174708627298
84,2020-11-27 00:12:16.494380,253,65,4.8,4.896174708627298
85,2020-11-27 00:12:17.519109,255,62,6.8,4.896174708627298
86,2020-11-27 00:12:18.576844,272,58,5.7,4.896174708627298
87,2020-11-27 00:12:19.598666,267,60,6.9,4.896174708627298
88,2020-11-27 00:12:20.627860,266,59,4.9,4.896174708627298
89,2020-11-27 00:12:21.650501,256,62,5.9,4.896174708627298
90,2020-11-27 00:12:22.709602,265,59,4.7,4.896174708627298
91,2020-11-27 00:12:23.729096,260,63,6.9,4.896174708627298
92,2020-11-27 00:12:24.785472,274,61,4.7,4.896174708627298
93,2020-11-27 00:12:25.843932,285,57,5.7,4.896174708627298
