,time,avg_packet_len,packet_count,cpu_usage,mem_usage
0,2020-11-26 23:15:53.268664,487,17,0.0,4.532320475913426
1,2020-11-26 23:15:54.388045,449,114,6.3,4.532320475913426
2,2020-11-26 23:15:55.410774,398,100,5.9,4.532320475913426
3,2020-11-26 23:15:56.495416,390,103,6.5,4.532320475913426
4,2020-11-26 23:15:57.587708,461,100,7.3,4.532320475913426
5,2020-11-26 23:15:58.606577,497,103,4.9,4.532320475913426
6,2020-11-26 23:15:59.639007,387,101,5.8,4.532320475913426
7,2020-11-26 23:16:00.686565,423,97,6.7,4.532320475913426
8,2020-11-26 23:16:01.714744,416,87,6.8,4.532320475913426
9,2020-11-26 23:16:02.838292,406,106,6.2,4.532320475913426
10,2020-11-26 23:16:03.897290,441,117,7.5,4.532320475913426
11,2020-11-26 23:16:04.983549,395,107,5.5,4.532320475913426
12,2020-11-26 23:16:06.062248,437,103,5.6,4.532320475913426
13,2020-11-26 23:16:07.127692,391,102,6.6,4.532320475913426
14,2020-11-26 23:16:08.185091,422,97,7.6,4.532320475913426
15,2020-11-26 23:16:09.268760,484,107,6.4,4.532320475913426
16,2020-11-26 23:16:10.293339,395,101,8.8,4.532320475913426
17,2020-11-26 23:16:11.346700,408,96,6.6,4.532320475913426
18,2020-11-26 23:16:12.434683,392,112,5.5,4.532320475913426
19,2020-11-26 23:16:13.459564,464,95,7.8,4.532320475913426
20,2020-11-26 23:16:14.550472,368,113,7.4,4.532320475913426
21,2020-11-26 23:16:15.570906,391,92,5.8,4.532320475913426
22,2020-11-26 23:16:16.691134,365,99,5.4,4.532320475913426
23,2020-11-26 23:16:17.774223,386,101,7.4,4.532320475913426
24,2020-11-26 23:16:18.834426,419,103,5.7,4.532320475913426
25,2020-11-26 23:16:19.954588,367,105,6.3,4.532320475913426
26,2020-11-26 23:16:20.974338,451,96,6.9,4.532320475913426
27,2020-11-26 23:16:22.030326,461,100,5.7,4.532320475913426
28,2020-11-26 23:16:23.150836,451,107,7.1,4.532320475913426
29,2020-11-26 23:16:24.206554,424,111,8.5,4.532320475913426
30,2020-11-26 23:16:25.230577,400,101,7.8,4.532320475913426
31,2020-11-26 23:16:26.258807,386,97,8.8,4.532320475913426
32,2020-11-26 23:16:27.314765,387,98,5.7,4.532320475913426
33,2020-11-26 23:16:28.371143,408,96,7.6,4.532320475913426
34,2020-11-26 23:16:29.427028,424,99,7.6,4.532320475913426
35,2020-11-26 23:16:30.515825,404,99,7.4,4.532320475913426
36,2020-11-26 23:16:31.602876,403,98,6.4,4.532320475913426
37,2020-11-26 23:16:32.655104,411,100,8.6,4.532320475913426
38,2020-11-26 23:16:33.746378,463,103,6.4,4.532320475913426
39,2020-11-26 23:16:34.798478,396,101,7.6,4.532320475913426
40,2020-11-26 23:16:35.825862,405,105,7.8,4.532320475913426
41,2020-11-26 23:16:36.846723,396,113,6.9,4.532320475913426
42,2020-11-26 23:16:37.872571,378,108,6.8,4.532320475913426
43,2020-11-26 23:16:38.994983,441,109,8.0,4.532320475913426
44,2020-11-26 23:16:40.053210,407,96,6.6,4.532320475913426
45,2020-11-26 23:16:41.102675,414,94,6.7,4.532320475913426
46,2020-11-26 23:16:42.126751,425,92,7.8,4.532320475913426
47,2020-11-26 23:16:43.151681,404,93,6.8,4.532320475913426
48,2020-11-26 23:16:44.174148,452,98,5.9,4.532320475913426
49,2020-11-26 23:16:45.199088,401,101,6.8,4.532320475913426
50,2020-11-26 23:16:46.222645,399,95,7.8,4.532320475913426
51,2020-11-26 23:16:47.249065,419,96,5.8,4.532320475913426
52,2020-11-26 23:16:48.271345,423,89,5.9,4.532320475913426
53,2020-11-26 23:16:49.295892,474,102,6.8,4.532320475913426
54,2020-11-26 23:16:50.322819,397,98,6.8,4.532320475913426
55,2020-11-26 23:16:51.346133,429,93,5.9,4.532320475913426
56,2020-11-26 23:16:52.366643,438,96,7.8,4.532320475913426
57,2020-11-26 23:16:53.422773,469,94,5.7,4.532320475913426
58,2020-11-26 23:16:54.446680,460,91,6.8,4.532320475913426
59,2020-11-26 23:16:55.470471,458,92,6.8,4.532320475913426
60,2020-11-26 23:16:56.495806,433,92,5.9,4.532320475913426
61,2020-11-26 23:16:57.587696,420,98,7.3,4.532320475913426
62,2020-11-26 23:16:58.643136,439,104,6.6,4.532320475913426
63,2020-11-26 23:16:59.668070,386,90,5.9,4.532320475913426
64,2020-11-26 23:17:00.688797,469,92,6.9,4.532320475913426
65,2020-11-26 23:17:01.745516,430,89,7.6,4.532320475913426
66,2020-11-26 23:17:02.798438,414,104,5.7,4.532320475913426
67,2020-11-26 23:17:03.888563,489,106,7.3,4.532320475913426
68,2020-11-26 23:17:04.942631,401,96,5.7,4.532320475913426
69,2020-11-26 23:17:05.970870,414,90,7.8,4.532320475913426
70,2020-11-26 23:17:07.059241,374,109,7.4,4.532320475913426
71,2020-11-26 23:17:08.091541,412,92,5.8,4.532320475913426
72,2020-11-26 23:17:09.134888,433,99,7.7,4.532320475913426
73,2020-11-26 23:17:10.158683,429,89,5.9,4.532320475913426
74,2020-11-26 23:17:11.215474,432,91,7.6,4.532320475913426
75,2020-11-26 23:17:12.238374,408,97,5.9,4.532320475913426
76,2020-11-26 23:17:13.262670,399,94,5.9,4.532320475913426
77,2020-11-26 23:17:14.289402,456,99,6.8,4.532320475913426
78,2020-11-26 23:17:15.319032,408,95,7.8,4.532320475913426
79,2020-11-26 23:17:16.437349,402,104,5.4,4.532320475913426
80,2020-11-26 23:17:17.455131,422,97,5.9,4.532320475913426
81,2020-11-26 23:17:18.478966,430,90,6.8,4.532320475913426
82,2020-11-26 23:17:19.506412,461,101,8.8,4.532320475913426
83,2020-11-26 23:17:20.590217,425,91,5.5,4.532320475913426
84,2020-11-26 23:17:21.617895,386,100,8.8,4.532320475913426
85,2020-11-26 23:17:22.638509,403,95,6.9,4.532320475913426
86,2020-11-26 23:17:23.698877,467,96,6.6,4.532320475913426
87,2020-11-26 23:17:24.726272,423,94,7.8,4.532320475913426
88,2020-11-26 23:17:25.777489,415,97,6.6,4.532320475913426
89,2020-11-26 23:17:26.837512,389,93,6.6,4.532320475913426
90,2020-11-26 23:17:27.919498,412,101,7.4,4.532320475913426
91,2020-11-26 23:17:28.974280,426,108,7.6,4.532320475913426
92,2020-11-26 23:17:30.069691,409,94,6.4,4.532320475913426
93,2020-11-26 23:17:31.153721,414,99,7.4,4.532320475913426
94,2020-11-26 23:17:32.212596,404,100,5.7,4.532320475913426
95,2020-11-26 23:17:33.235564,400,93,6.8,4.532320475913426
96,2020-11-26 23:17:34.258266,468,99,8.8,4.532320475913426
97,2020-11-26 23:17:35.351114,412,90,6.4,4.532320475913426
98,2020-11-26 23:17:36.371243,411,94,7.8,4.532320475913426
99,2020-11-26 23:17:37.396688,371,103,8.8,4.532320475913426
100,2020-11-26 23:17:38.418905,413,93,5.9,4.532320475913426
101,2020-11-26 23:17:39.446686,450,107,6.8,4.532320475913426
102,2020-11-26 23:17:40.494442,397,102,7.6,4.532320475913426
103,2020-11-26 23:17:41.550461,402,103,7.6,4.532320475913426
104,2020-11-26 23:17:42.575470,418,90,6.8,4.532320475913426
105,2020-11-26 23:17:43.599332,415,95,6.8,4.532320475913426
106,2020-11-26 23:17:44.622905,420,92,6.8,4.532320475913426
107,2020-11-26 23:17:45.648472,398,97,6.8,4.532320475913426
108,2020-11-26 23:17:46.707458,411,92,5.7,4.532320475913426
109,2020-11-26 23:17:47.799225,398,101,7.3,4.532320475913426
110,2020-11-26 23:17:48.878308,442,103,5.6,4.532320475913426
111,2020-11-26 23:17:49.935009,382,98,6.6,4.532320475913426
112,2020-11-26 23:17:50.959446,411,95,5.9,4.532320475913426
113,2020-11-26 23:17:52.022508,394,101,7.5,4.532320475913426
114,2020-11-26 23:17:53.074723,423,99,5.7,4.532320475913426
115,2020-11-26 23:17:54.158334,472,112,5.5,4.532320475913426
116,2020-11-26 23:17:55.183533,430,95,8.8,4.532320475913426
117,2020-11-26 23:17:56.238444,427,94,7.6,4.532320475913426
118,2020-11-26 23:17:57.268824,391,98,6.8,4.532320475913426
119,2020-11-26 23:17:58.292611,399,94,7.8,4.532320475913426
120,2020-11-26 23:17:59.342721,481,93,6.7,4.532320475913426
121,2020-11-26 23:18:00.366618,399,98,7.8,4.532320475913426
122,2020-11-26 23:18:01.396343,402,91,7.8,4.532320475913426
123,2020-11-26 23:18:02.457560,382,97,6.6,4.532320475913426
124,2020-11-26 23:18:03.574421,417,96,7.2,4.532320475913426
125,2020-11-26 23:18:04.623340,434,105,7.6,4.532320475913426
126,2020-11-26 23:18:05.683593,436,92,5.7,4.532320475913426
127,2020-11-26 23:18:06.773297,423,111,6.4,4.532320475913426
128,2020-11-26 23:18:07.822352,418,111,6.7,4.532320475913426
129,2020-11-26 23:18:08.846434,456,98,6.8,4.532320475913426
130,2020-11-26 23:18:09.907823,377,92,7.5,4.532320475913426
131,2020-11-26 23:18:10.926350,407,100,5.9,4.532320475913426
132,2020-11-26 23:18:11.958224,400,93,6.8,4.532320475913426
133,2020-11-26 23:18:13.070472,419,96,5.4,4.532320475913426
134,2020-11-26 23:18:14.158902,450,107,7.4,4.532320475913426
135,2020-11-26 23:18:15.246401,422,96,7.4,4.532320475913426
136,2020-11-26 23:18:16.270767,440,93,6.8,4.532320475913426
137,2020-11-26 23:18:17.295353,429,99,5.9,4.532320475913426
138,2020-11-26 23:18:18.324445,423,91,6.8,4.532320475913426
139,2020-11-26 23:18:19.345199,459,101,5.9,4.532320475913426
140,2020-11-26 23:18:20.435816,409,102,7.3,4.532320475913426
141,2020-11-26 23:18:21.486692,420,95,5.7,4.532320475913426
142,2020-11-26 23:18:22.518277,414,95,5.8,4.532320475913426
143,2020-11-26 23:18:23.566431,405,98,6.7,4.532320475913426
144,2020-11-26 23:18:24.590361,457,95,8.8,4.532320475913426
145,2020-11-26 23:18:25.686235,420,100,9.1,4.532320475913426
146,2020-11-26 23:18:26.707809,398,94,8.8,4.532320475913426
147,2020-11-26 23:18:27.791120,428,94,10.2,4.532320475913426
148,2020-11-26 23:18:28.853662,445,99,8.5,4.532320475913426
149,2020-11-26 23:18:29.871085,413,91,8.8,4.532320475913426
150,2020-11-26 23:18:30.902760,415,97,10.7,4.532320475913426
151,2020-11-26 23:18:31.987229,402,101,8.3,4.532320475913426
152,2020-11-26 23:18:33.070580,403,107,8.3,4.532320475913426
153,2020-11-26 23:18:34.098978,464,99,10.7,4.532320475913426
154,2020-11-26 23:18:35.150982,373,99,7.6,4.532320475913426
155,2020-11-26 23:18:36.152565,443,102,9.0,4.532320475913426
156,2020-11-26 23:18:37.152985,383,87,8.0,4.532320475913426
157,2020-11-26 23:18:38.164708,407,85,9.9,4.532320475913426
158,2020-11-26 23:18:39.220771,477,103,9.5,4.532320475913426
159,2020-11-26 23:18:40.270796,391,97,7.6,4.532320475913426
160,2020-11-26 23:18:41.294847,407,100,7.8,4.532320475913426
161,2020-11-26 23:18:42.385240,411,100,9.2,4.532320475913426
162,2020-11-26 23:18:43.414716,408,90,8.7,4.532320475913426
163,2020-11-26 23:18:44.467992,470,97,7.6,4.532320475913426
164,2020-11-26 23:18:45.488125,373,99,8.8,4.532320475913426
165,2020-11-26 23:18:46.513480,429,90,8.8,4.532320475913426
166,2020-11-26 23:18:47.534733,402,103,7.8,4.532320475913426
167,2020-11-26 23:18:48.590297,417,95,7.6,4.532320475913426
168,2020-11-26 23:18:49.656065,478,102,8.5,4.532320475913426
169,2020-11-26 23:18:50.747811,422,100,7.3,4.532320475913426
170,2020-11-26 23:18:51.827452,424,97,8.3,4.532320475913426
171,2020-11-26 23:18:52.915979,416,98,7.3,4.532320475913426
172,2020-11-26 23:18:53.970152,460,93,7.6,4.532320475913426
173,2020-11-26 23:18:55.031361,435,99,9.4,4.532320475913426
174,2020-11-26 23:18:56.052345,402,98,5.9,4.532320475913426
175,2020-11-26 23:18:57.073622,382,100,6.9,4.532320475913426
176,2020-11-26 23:18:58.130594,381,105,7.6,4.532320475913426
177,2020-11-26 23:18:59.186721,462,99,8.5,4.532320475913426
178,2020-11-26 23:19:00.238335,378,104,5.7,4.532320475913426
179,2020-11-26 23:19:01.298460,446,93,7.5,4.532320475913426
180,2020-11-26 23:19:02.350525,398,93,7.6,4.532320475913426
181,2020-11-26 23:19:03.383875,391,99,6.8,4.532320475913426
182,2020-11-26 23:19:04.430613,479,102,5.7,4.532320475913426
183,2020-11-26 23:19:05.461092,397,95,6.8,4.532320475913426
184,2020-11-26 23:19:06.516158,417,97,6.6,4.532320475913426
185,2020-11-26 23:19:07.571855,399,110,7.6,4.532320475913426
186,2020-11-26 23:19:08.622986,384,104,7.6,4.532320475913426
187,2020-11-26 23:19:09.646616,426,104,6.8,4.532320475913426
188,2020-11-26 23:19:10.674045,394,104,6.8,4.532320475913426
189,2020-11-26 23:19:11.731537,348,126,11.3,4.533174995013271
190,2020-11-26 23:19:12.750086,344,166,6.9,4.533174995013271
191,2020-11-26 23:19:13.806268,412,146,7.6,4.533174995013271
192,2020-11-26 23:19:14.830522,425,132,5.9,4.533174995013271
193,2020-11-26 23:19:15.887044,296,146,7.6,4.533174995013271
194,2020-11-26 23:19:16.942376,327,99,6.6,4.533174995013271
195,2020-11-26 23:19:17.966426,355,105,4.9,4.533174995013271
196,2020-11-26 23:19:19.022639,382,104,7.6,4.533174995013271
197,2020-11-26 23:19:20.083756,398,88,5.7,4.533174995013271
198,2020-11-26 23:19:21.138540,315,126,5.7,4.533174995013271
199,2020-11-26 23:19:22.230561,276,146,7.3,4.533174995013271
200,2020-11-26 23:19:23.278408,312,121,6.7,4.533174995013271
201,2020-11-26 23:19:24.307367,409,143,5.8,4.533174995013271
202,2020-11-26 23:19:25.362543,422,127,6.6,4.533174995013271
203,2020-11-26 23:19:26.446744,393,128,6.5,4.533174995013271
204,2020-11-26 23:19:27.503942,370,108,5.7,4.533174995013271
205,2020-11-26 23:19:28.623485,364,110,6.3,4.533174995013271
206,2020-11-26 23:19:29.647336,486,106,7.8,4.533174995013271
207,2020-11-26 23:19:30.713212,360,88,5.6,4.533174995013271
208,2020-11-26 23:19:31.790443,385,109,6.5,4.533174995013271
209,2020-11-26 23:19:32.814521,359,102,6.8,4.533174995013271
210,2020-11-26 23:19:33.875286,391,117,5.7,4.533370313664664
211,2020-11-26 23:19:34.929874,566,155,10.4,4.669287680202819
212,2020-11-26 23:19:35.957752,410,109,6.8,4.669287680202819
213,2020-11-26 23:19:37.070407,399,131,7.2,4.669287680202819
214,2020-11-26 23:19:38.131624,364,135,5.7,4.669287680202819
215,2020-11-26 23:19:39.155846,381,103,6.8,4.669287680202819
216,2020-11-26 23:19:40.179865,376,98,5.9,4.669287680202819
217,2020-11-26 23:19:41.203480,360,93,6.8,4.669287680202819
218,2020-11-26 23:19:42.259535,374,105,6.6,4.669287680202819
219,2020-11-26 23:19:43.310435,382,103,6.7,4.669312095034242
220,2020-11-26 23:19:44.373428,407,120,7.5,4.6693609246970915
221,2020-11-26 23:19:45.390541,377,109,7.9,4.6693609246970915
222,2020-11-26 23:19:46.452335,474,179,14.1,4.683472697260241
223,2020-11-26 23:19:47.502699,360,123,8.6,4.683472697260241
224,2020-11-26 23:19:48.559038,387,124,7.6,4.683472697260241
225,2020-11-26 23:19:49.618993,411,151,6.6,4.683472697260241
226,2020-11-26 23:19:50.742657,352,141,7.1,4.683472697260241
227,2020-11-26 23:19:51.761603,332,100,7.8,4.683472697260241
228,2020-11-26 23:19:52.786764,363,113,6.8,4.683472697260241
229,2020-11-26 23:19:53.815063,320,117,6.8,4.683472697260241
230,2020-11-26 23:19:54.863047,390,127,6.7,4.683472697260241
231,2020-11-26 23:19:55.887085,416,138,6.8,4.683472697260241
232,2020-11-26 23:19:56.914633,343,137,6.8,4.683472697260241
233,2020-11-26 23:19:57.943182,364,120,6.8,4.683472697260241
234,2020-11-26 23:19:58.944143,500,128,5.0,4.683472697260241
235,2020-11-26 23:20:00.083482,475,158,6.1,4.683472697260241
236,2020-11-26 23:20:01.172957,400,126,8.3,4.683472697260241
237,2020-11-26 23:20:02.194792,359,117,10.8,4.7038590814993935
238,2020-11-26 23:20:03.279609,366,103,7.4,4.7038590814993935
239,2020-11-26 23:20:04.307552,399,136,7.8,4.7038590814993935
240,2020-11-26 23:20:05.331620,328,140,7.8,4.7038590814993935
241,2020-11-26 23:20:06.386909,341,156,7.6,4.7038590814993935
242,2020-11-26 23:20:07.438691,354,140,7.6,4.7038590814993935
243,2020-11-26 23:20:08.462535,320,127,6.8,4.7038590814993935
244,2020-11-26 23:20:09.522815,411,113,7.5,4.7038590814993935
245,2020-11-26 23:20:10.574526,358,111,7.6,4.7038590814993935
246,2020-11-26 23:20:11.603720,326,133,7.8,4.7038590814993935
247,2020-11-26 23:20:12.629967,528,200,8.8,4.7038590814993935
248,2020-11-26 23:20:13.678481,379,124,7.6,4.7038590814993935
249,2020-11-26 23:20:14.739304,429,135,7.5,4.7038590814993935
250,2020-11-26 23:20:15.741578,385,136,7.0,4.7038590814993935
251,2020-11-26 23:20:16.910314,370,131,6.8,4.7038590814993935
252,2020-11-26 23:20:17.939199,312,118,6.8,4.7038590814993935
253,2020-11-26 23:20:18.996986,325,99,6.6,4.7038590814993935
254,2020-11-26 23:20:20.015519,366,121,4.9,4.7038590814993935
255,2020-11-26 23:20:21.042370,355,103,7.8,4.7038590814993935
256,2020-11-26 23:20:22.103138,392,119,6.6,4.7038590814993935
257,2020-11-26 23:20:23.150745,558,165,5.7,4.7038590814993935
258,2020-11-26 23:20:24.243452,410,122,7.3,4.7038590814993935
259,2020-11-26 23:20:25.268615,431,117,8.8,4.7038590814993935
260,2020-11-26 23:20:26.319766,386,133,12.4,4.743362278743643
261,2020-11-26 23:20:27.348236,356,106,6.8,4.743362278743643
262,2020-11-26 23:20:28.435846,319,118,7.4,4.743362278743643
263,2020-11-26 23:20:29.459628,411,99,8.8,4.743362278743643
264,2020-11-26 23:20:30.516020,335,104,5.7,4.743362278743643
265,2020-11-26 23:20:31.539789,385,87,7.8,4.743362278743643
266,2020-11-26 23:20:32.564729,409,111,7.8,4.743362278743643
267,2020-11-26 23:20:33.614623,490,156,7.6,4.743362278743643
268,2020-11-26 23:20:34.644715,440,115,7.8,4.743362278743643
269,2020-11-26 23:20:35.669241,416,102,5.9,4.743362278743643
270,2020-11-26 23:20:36.726040,448,128,8.5,4.743362278743643
271,2020-11-26 23:20:37.779334,415,130,9.5,4.802250852138654
272,2020-11-26 23:20:38.802730,333,102,6.8,4.802250852138654
273,2020-11-26 23:20:39.858860,400,105,6.6,4.802250852138654
274,2020-11-26 23:20:40.884636,329,96,6.8,4.802250852138654
275,2020-11-26 23:20:41.998447,358,95,6.3,4.802250852138654
276,2020-11-26 23:20:43.058370,340,132,5.7,4.802250852138654
277,2020-11-26 23:20:44.058779,533,186,11.0,4.802250852138654
278,2020-11-26 23:20:45.166934,446,176,9.9,4.802250852138654
279,2020-11-26 23:20:46.229828,411,136,10.3,4.802250852138654
280,2020-11-26 23:20:47.278729,389,153,11.4,4.784281536210491
281,2020-11-26 23:20:48.302609,370,140,7.8,4.784281536210491
282,2020-11-26 23:20:49.396909,411,121,15.6,4.805620098875185
283,2020-11-26 23:20:50.415897,346,109,8.8,4.805620098875185
284,2020-11-26 23:20:51.447579,378,95,7.8,4.805620098875185
