,time,3.235.72.199,3.235.96.203,198.251.163.244
0,2020-12-01 11:40:39.583800,None,None,0.015249252319335938
1,2020-12-01 11:40:47.605763,None,None,0.013689279556274414
2,2020-12-01 11:40:55.628076,None,None,0.01357889175415039
3,2020-12-01 11:41:03.646266,None,None,0.013646602630615234
4,2020-12-01 11:41:11.666377,None,None,0.013824224472045898
5,2020-12-01 11:41:19.689626,None,None,0.013410568237304688
6,2020-12-01 11:41:27.710088,None,None,0.013540029525756836
7,2020-12-01 11:41:35.730093,None,None,0.013616800308227539
8,2020-12-01 11:41:43.750007,None,None,0.01367330551147461
9,2020-12-01 11:41:51.770080,None,None,0.013499975204467773
10,2020-12-01 11:41:59.788761,None,None,0.013553857803344727
11,2020-12-01 11:42:07.810212,None,None,0.013613224029541016
12,2020-12-01 11:42:15.830427,None,None,0.013551950454711914
13,2020-12-01 11:42:23.850171,None,None,0.013562917709350586
14,2020-12-01 11:42:31.870135,None,None,0.013545989990234375
15,2020-12-01 11:42:39.890300,None,None,0.013479471206665039
16,2020-12-01 11:42:47.911342,None,None,0.013843536376953125
17,2020-12-01 11:42:55.930067,None,None,0.013507366180419922
18,2020-12-01 11:43:03.951231,None,None,0.013794422149658203
19,2020-12-01 11:43:11.974293,None,None,0.0152130126953125
20,2020-12-01 11:43:19.994295,None,None,0.013426780700683594
21,2020-12-01 11:43:28.015442,None,None,0.014452934265136719
22,2020-12-01 11:43:36.034122,None,None,0.013585567474365234
23,2020-12-01 11:43:44.056920,None,None,0.013597488403320312
24,2020-12-01 11:43:52.079234,None,None,0.013536214828491211
25,2020-12-01 11:44:00.098314,None,None,0.013702869415283203
26,2020-12-01 11:44:08.120848,None,None,0.013712882995605469
27,2020-12-01 11:44:16.143294,None,None,0.01348733901977539
28,2020-12-01 11:44:24.165846,None,None,0.013717889785766602
29,2020-12-01 11:44:32.186176,None,None,0.013614416122436523
30,2020-12-01 11:44:40.206194,None,None,0.013662338256835938
31,2020-12-01 11:44:48.226119,None,None,0.013579130172729492
32,2020-12-01 11:44:56.246499,None,None,0.013594388961791992
33,2020-12-01 11:45:04.268762,None,None,0.01345372200012207
34,2020-12-01 11:45:12.290245,None,None,0.013701915740966797
35,2020-12-01 11:45:20.310133,None,None,0.013498783111572266
36,2020-12-01 11:45:28.329609,None,None,0.013540506362915039
37,2020-12-01 11:45:36.350487,None,None,0.013914823532104492
38,2020-12-01 11:45:44.370109,None,None,0.013527870178222656
39,2020-12-01 11:45:52.390556,None,None,0.013654708862304688
40,2020-12-01 11:46:00.410805,None,None,0.013495206832885742
41,2020-12-01 11:46:08.430150,None,None,0.013532161712646484
42,2020-12-01 11:46:16.449997,None,None,0.013427972793579102
43,2020-12-01 11:46:24.470144,None,None,0.0135955810546875
44,2020-12-01 11:46:32.488838,None,None,0.013526678085327148
45,2020-12-01 11:46:40.511674,None,None,0.013857126235961914
46,2020-12-01 11:46:48.534307,None,None,0.013725757598876953
47,2020-12-01 11:46:56.554116,None,None,0.013550043106079102
48,2020-12-01 11:47:04.573256,None,None,0.013773918151855469
49,2020-12-01 11:47:12.594544,None,None,0.013686180114746094
50,2020-12-01 11:47:20.614116,None,None,0.013518571853637695
51,2020-12-01 11:47:28.634146,None,None,0.013557910919189453
52,2020-12-01 11:47:36.654860,None,None,0.014327287673950195
53,2020-12-01 11:47:44.674613,None,None,0.013684988021850586
54,2020-12-01 11:47:52.697175,None,None,0.013905525207519531
55,2020-12-01 11:48:00.718321,None,None,0.013734102249145508
56,2020-12-01 11:48:08.742376,None,None,0.01738429069519043
57,2020-12-01 11:48:16.762682,None,None,0.014162540435791016
58,2020-12-01 11:48:24.782156,None,None,0.013572454452514648
59,2020-12-01 11:48:32.804566,None,None,0.013671875
60,2020-12-01 11:48:40.826258,None,None,0.013672113418579102
61,2020-12-01 11:48:48.848655,None,None,0.013550281524658203
62,2020-12-01 11:48:56.870145,None,None,0.013548135757446289
63,2020-12-01 11:49:04.890033,None,None,0.013519048690795898
