,time,3.235.72.199,3.235.96.203,198.251.163.244
0,2020-12-01 11:16:00.746611,None,None,0.013987541198730469
1,2020-12-01 11:16:08.767028,None,None,0.013455867767333984
2,2020-12-01 11:16:16.786391,None,None,0.01381826400756836
3,2020-12-01 11:16:24.805062,None,None,0.014035224914550781
4,2020-12-01 11:16:32.826431,None,None,0.013583660125732422
5,2020-12-01 11:16:40.847136,None,None,0.014098644256591797
6,2020-12-01 11:16:48.866406,None,None,0.013790607452392578
7,2020-12-01 11:16:56.886350,None,None,0.013783454895019531
8,2020-12-01 11:17:04.906443,None,None,0.013746261596679688
9,2020-12-01 11:17:12.926313,None,None,0.013746023178100586
10,2020-12-01 11:17:20.948909,None,None,0.013590574264526367
11,2020-12-01 11:17:28.970855,None,None,0.013966560363769531
12,2020-12-01 11:17:36.990349,None,None,0.013514280319213867
13,2020-12-01 11:17:45.012389,None,None,0.013995647430419922
14,2020-12-01 11:17:53.033993,None,None,0.01342153549194336
15,2020-12-01 11:18:01.054261,None,None,0.01366567611694336
16,2020-12-01 11:18:09.071710,None,None,0.01421809196472168
17,2020-12-01 11:18:17.094221,None,None,0.013649463653564453
18,2020-12-01 11:18:25.115450,None,None,0.014557600021362305
19,2020-12-01 11:18:33.135414,None,None,0.01401376724243164
20,2020-12-01 11:18:41.151041,None,None,0.013561248779296875
21,2020-12-01 11:18:49.171760,None,None,0.01346731185913086
22,2020-12-01 11:18:57.190729,None,None,0.013896465301513672
23,2020-12-01 11:19:05.213274,None,None,0.013820886611938477
24,2020-12-01 11:19:13.234175,None,None,0.013598203659057617
25,2020-12-01 11:19:21.255018,None,None,0.013912200927734375
26,2020-12-01 11:19:29.274198,None,None,0.013563394546508789
27,2020-12-01 11:19:37.294330,None,None,0.01373600959777832
28,2020-12-01 11:19:45.318088,None,None,0.014867544174194336
29,2020-12-01 11:19:53.338854,None,None,0.013868570327758789
30,2020-12-01 11:20:01.358400,None,None,0.013526439666748047
31,2020-12-01 11:20:09.378216,None,None,0.013659238815307617
32,2020-12-01 11:20:17.399294,None,None,0.01362752914428711
33,2020-12-01 11:20:25.418114,None,None,0.013578414916992188
34,2020-12-01 11:20:33.438314,None,None,0.013727188110351562
35,2020-12-01 11:20:41.458389,None,None,0.01379251480102539
36,2020-12-01 11:20:49.478065,None,None,0.01349186897277832
37,2020-12-01 11:20:57.498781,None,None,0.013435125350952148
38,2020-12-01 11:21:05.521425,None,None,0.013816118240356445
39,2020-12-01 11:21:13.542211,None,None,0.013621807098388672
40,2020-12-01 11:21:21.565161,None,None,0.013520240783691406
41,2020-12-01 11:21:29.587775,None,None,0.01384282112121582
42,2020-12-01 11:21:37.606243,None,None,0.013669967651367188
43,2020-12-01 11:21:45.628606,None,None,0.013544082641601562
44,2020-12-01 11:21:53.650883,None,None,0.013595104217529297
45,2020-12-01 11:22:01.670093,None,None,0.013546943664550781
46,2020-12-01 11:22:09.690411,None,None,0.01385354995727539
47,2020-12-01 11:22:17.708893,None,None,0.013842582702636719
48,2020-12-01 11:22:25.730206,None,None,0.013617515563964844
49,2020-12-01 11:22:33.750434,None,None,0.013833284378051758
50,2020-12-01 11:22:41.770102,None,None,0.013566970825195312
51,2020-12-01 11:22:49.790083,None,None,0.013505935668945312
52,2020-12-01 11:22:57.810186,None,None,0.01360940933227539
53,2020-12-01 11:23:05.830153,None,None,0.013566732406616211
54,2020-12-01 11:23:13.850843,None,None,0.01402735710144043
55,2020-12-01 11:23:21.870370,None,None,0.013546228408813477
56,2020-12-01 11:23:29.890318,None,None,0.013735532760620117
57,2020-12-01 11:23:37.910385,None,None,0.013492345809936523
58,2020-12-01 11:23:45.930572,None,None,0.013999462127685547
59,2020-12-01 11:23:53.950694,None,None,0.013443708419799805
60,2020-12-01 11:24:01.970989,None,None,0.013600587844848633
61,2020-12-01 11:24:09.990367,None,None,0.013805389404296875
62,2020-12-01 11:24:18.010649,None,None,0.013693094253540039
63,2020-12-01 11:24:26.030081,None,None,0.013463497161865234
64,2020-12-01 11:24:34.050292,None,None,0.013670682907104492
65,2020-12-01 11:24:42.070624,None,None,0.013419389724731445
66,2020-12-01 11:24:50.090152,None,None,0.013521671295166016
67,2020-12-01 11:24:58.111180,None,None,0.013556718826293945
68,2020-12-01 11:25:06.134353,None,None,0.01384115219116211
69,2020-12-01 11:25:14.155632,None,None,0.013915300369262695
70,2020-12-01 11:25:22.178338,None,None,0.013775825500488281
71,2020-12-01 11:25:30.198146,None,None,0.013539314270019531
72,2020-12-01 11:25:38.218183,None,None,0.013586759567260742
73,2020-12-01 11:25:46.238125,None,None,0.013535022735595703
74,2020-12-01 11:25:54.259047,None,None,0.013595104217529297
75,2020-12-01 11:26:02.281808,None,None,0.013887643814086914
76,2020-12-01 11:26:10.302236,None,None,0.013585805892944336
77,2020-12-01 11:26:18.322652,None,None,0.013452529907226562
78,2020-12-01 11:26:26.342092,None,None,0.01355886459350586
79,2020-12-01 11:26:34.362061,None,None,0.013555526733398438
80,2020-12-01 11:26:42.382496,None,None,0.013734817504882812
81,2020-12-01 11:26:50.403168,None,None,0.013617515563964844
82,2020-12-01 11:26:58.425155,None,None,0.014055728912353516
